CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
MUS,Mauritius,5/14/2020,332,0,10,0,322,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
SYC,Seychelles,3/14/2020,2,2,0,0,0,0,Sub-Saharan Africa,High income,1739000000,97739
SYC,Seychelles,3/17/2020,4,1,0,0,0,0,Sub-Saharan Africa,High income,1739000000,97739
SYC,Seychelles,4/18/2020,11,0,0,0,5,0,Sub-Saharan Africa,High income,1739000000,97739
BWQ,Botswana,4/22/2020,22,2,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
Jersey,Jersey,3/15/2020,2,0,0,0,0,0,Europe,NULL,NULL,NULL
CPV,Cape Verde,4/11/2020,8,1,1,0,1,0,Sub-Saharan Africa,Lower middle income,2208000000,549935
DMA,Dominica,4/25/2020,16,0,0,0,13,3,Latin America & Caribbean,Upper middle income,590000000,71808
DMA,Dominica,5/24/2020,16,0,0,0,16,0,Latin America & Caribbean,Upper middle income,590000000,71808
MYS,Malaysia,2/21/2020,22,0,0,0,15,0,East Asia & Pacific,Upper middle income,401985000000,31949777
AZE,Azerbaijan,5/20/2020,3631,113,43,2,2253,55,Europe,Upper middle income,47429000000,10047718
BEL,Belgium,2/29/2020,1,0,0,0,1,0,Europe,High income,553781000000,11539328
BEL,Belgium,4/30/2020,48519,660,7594,93,11576,293,Europe,High income,553781000000,11539328
BEL,Belgium,5/3/2020,49906,389,7844,79,12309,98,Europe,High income,553781000000,11539328
CZE,Czechia,3/5/2020,12,4,0,0,0,0,Europe,High income,259736000000,10689209
CZE,Czechia,4/3/2020,4091,233,53,9,72,5,Europe,High income,259736000000,10689209
DOM,Dominican Republic,5/25/2020,15073,272,460,2,8285,152,Latin America & Caribbean,Upper middle income,90459000000,10738958
MMR,Burma,4/13/2020,62,21,4,0,2,0,East Asia & Pacific,Lower middle income,71403000000,54045420
MMR,Burma,4/7/2020,22,0,1,0,0,0,East Asia & Pacific,Lower middle income,71403000000,54045420
AUS,Australia,2/20/2020,15,0,0,0,10,0,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,3/14/2020,250,50,3,0,23,0,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,3/20/2020,791,110,7,1,26,0,East Asia & Pacific,High income,1481460000000,25203198
PHL,Philippines,3/20/2020,230,13,18,1,8,0,East Asia & Pacific,Lower middle income,389048000000,108116615
NIC,Nicaragua,5/14/2020,25,0,8,0,7,0,Latin America & Caribbean,Lower middle income,12459000000,6545502
GBR,United Kingdom,3/27/2020,14745,2933,761,181,151,1,Europe,High income,2927080000000,67530172
GBR,United Kingdom,4/5/2020,48436,5959,4943,623,229,14,Europe,High income,2927080000000,67530172
GBR,United Kingdom,5/4/2020,191832,3990,28809,289,910,9,Europe,High income,2927080000000,67530172
GBR,United Kingdom,5/27/2020,268619,2020,37542,412,1166,5,Europe,High income,2927080000000,67530172
GBR,United Kingdom,5/30/2020,274219,1612,38458,215,1187,15,Europe,High income,2927080000000,67530172
ESY,Estonia,4/8/2020,1185,36,24,3,72,3,Europe,High income,33235000000,1325648
GNQ,Guinea,3/14/2020,1,0,0,0,0,0,Sub-Saharan Africa,Low income,13603000000,12771246
NIU,North Macedonia,3/11/2020,7,0,0,0,0,0,Europe,Upper middle income,13700000000,2083459
NIU,North Macedonia,4/9/2020,663,46,30,1,37,2,Europe,Upper middle income,13700000000,2083459
NIU,North Macedonia,4/12/2020,828,68,34,0,41,0,Europe,Upper middle income,13700000000,2083459
TZA,Tanzania,4/12/2020,32,0,3,0,5,0,Sub-Saharan Africa,Low income,64888000000,58005463
ATG,Antigua and Barbuda,3/17/2020,1,0,0,0,0,0,Latin America & Caribbean,High income,1809000000,97118
CYP,Cyprus,4/22/2020,790,6,13,1,98,0,Europe,High income,26348000000,1179551
IRN,Iran,5/8/2020,104691,1556,6541,55,83837,1093,Middle East & North Africa,Upper middle income,495694000000,82913906
BTN,Bhutan,3/15/2020,1,0,0,0,0,0,South Asia,Lower middle income,2939000000,763092
MMR,Burma,4/24/2020,144,5,5,0,9,0,East Asia & Pacific,Lower middle income,71403000000,54045420
MMR,Burma,4/1/2020,15,0,1,0,0,0,East Asia & Pacific,Lower middle income,71403000000,54045420
AUS,Australia,2/7/2020,15,1,0,0,2,0,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,3/10/2020,107,16,3,0,21,0,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,3/13/2020,200,72,3,0,23,2,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,4/11/2020,6303,88,57,3,1806,13,East Asia & Pacific,High income,1481460000000,25203198
NIC,Nicaragua,5/17/2020,25,0,8,0,7,0,Latin America & Caribbean,Lower middle income,12459000000,6545502
CHE,Switzerland,4/22/2020,28268,205,1509,31,19900,500,Europe,High income,740702000000,8591365
COD,Congo (Kinshasa),5/13/2020,1169,67,50,6,148,2,Sub-Saharan Africa,Low income,52475000000,89561403
NZL,New Zealand,4/17/2020,1409,8,11,2,816,46,East Asia & Pacific,High income,224943000000,4783063
NZL,New Zealand,5/25/2020,1504,0,21,0,1461,5,East Asia & Pacific,High income,224943000000,4783063
NIC,Nicaragua,3/20/2020,1,0,0,0,0,0,Latin America & Caribbean,Lower middle income,12459000000,6545502
GMB,Gambia,4/26/2020,10,0,1,0,8,0,Sub-Saharan Africa,Low income,1870000000,2347706
IRL,Ireland,4/10/2020,8089,1515,287,24,25,0,Europe,High income,405185000000,4882495
IRL,Ireland,5/3/2020,21506,330,1303,17,13386,0,Europe,High income,405185000000,4882495
BGD,Bangladesh,5/20/2020,26738,1617,386,16,5207,214,South Asia,Lower middle income,343279000000,163046161
UKR,Ukraine,5/2/2020,11411,550,279,7,1498,85,Europe,Lower middle income,147170000000,43993638
YEM,Yemen,4/29/2020,6,5,0,0,1,0,Middle East & North Africa,Low income,31385000000,29161922
YEM,Yemen,5/5/2020,22,10,4,2,1,0,Middle East & North Africa,Low income,31385000000,29161922
COM,Comoros,5/21/2020,34,0,1,0,8,0,Sub-Saharan Africa,Lower middle income,1178000000,832322
GNQ,Equatorial Guinea,5/15/2020,594,11,7,0,22,9,Sub-Saharan Africa,Upper middle income,12263000000,1355986
GNQ,Equatorial Guinea,5/18/2020,719,125,7,0,22,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
ERI,Eritrea,5/15/2020,39,0,0,0,39,1,Sub-Saharan Africa,Low income,8116000000,3497117
BOL,Bolivia,5/21/2020,5187,268,215,16,561,8,Latin America & Caribbean,Lower middle income,47052000000,11513100
BOL,Bolivia,5/24/2020,6263,348,250,10,629,20,Latin America & Caribbean,Lower middle income,47052000000,11513100
BRN,Brunei,3/24/2020,104,13,0,0,2,0,East Asia & Pacific,High income,14281000000,433285
SVN,Slovenia,4/6/2020,1021,24,30,2,102,23,Europe,High income,58213000000,2078654
SOM,Somalia,4/10/2020,21,9,1,0,1,0,Sub-Saharan Africa,Low income,8341000000,15442905
TWN,Taiwan,6/2/2020,443,0,7,0,427,0,East Asia & Pacific,High income,633695000000,23773876
DMA,Dominica,5/6/2020,16,0,0,0,14,0,Latin America & Caribbean,Upper middle income,590000000,71808
BRA,Brazil,5/30/2020,498440,33274,28834,956,200892,11416,Latin America & Caribbean,Upper middle income,2062500000000,211049527
BRA,Brazil,6/2/2020,555383,28936,31199,1262,223638,12558,Latin America & Caribbean,Upper middle income,2062500000000,211049527
CHN,China,4/8/2020,82809,91,3337,2,77567,157,East Asia & Pacific,Upper middle income,15468100000000,1433783686
CZE,Czechia,5/1/2020,7737,55,240,4,3372,58,Europe,High income,259736000000,10689209
CZE,Czechia,5/27/2020,9086,36,317,0,6370,100,Europe,High income,259736000000,10689209
DJI,Djibouti,4/9/2020,135,0,0,0,25,0,Middle East & North Africa,Lower middle income,2599000000,973560
DJI,Djibouti,4/12/2020,214,27,2,0,36,0,Middle East & North Africa,Lower middle income,2599000000,973560
MMR,Burma,5/3/2020,155,4,6,0,43,6,East Asia & Pacific,Lower middle income,71403000000,54045420
ARG,Argentina,3/12/2020,19,0,1,0,0,0,Latin America & Caribbean,Upper middle income,515353000000,44780677
LAO,Laos,4/15/2020,19,0,0,0,1,0,East Asia & Pacific,Lower middle income,22013000000,7169455
LAO,Laos,5/17/2020,19,0,0,0,14,0,East Asia & Pacific,Lower middle income,22013000000,7169455
Faroe Islands,Faroe Islands,3/10/2020,2,0,0,0,0,0,Europe,NULL,NULL,NULL
LAO,Laos,4/18/2020,19,0,0,0,2,0,East Asia & Pacific,Lower middle income,22013000000,7169455
FJI,Fiji,4/19/2020,17,0,0,0,0,0,East Asia & Pacific,Upper middle income,5671000000,889953
HUN,Hungary,4/2/2020,585,60,21,1,42,2,Europe,High income,177734000000,9684679
KGZ,Kyrgyzstan,5/8/2020,906,11,12,0,650,13,Central Asia,Lower middle income,8781000000,6415850
UGA,Uganda,4/6/2020,52,0,0,0,0,0,Sub-Saharan Africa,Low income,33620000000,44269594
UGA,Uganda,4/9/2020,53,0,0,0,0,0,Sub-Saharan Africa,Low income,33620000000,44269594
COL,Colombia,4/27/2020,5597,218,253,9,1210,77,Latin America & Caribbean,Upper middle income,352810000000,50339443
COL,Colombia,5/26/2020,23003,1022,776,26,5511,246,Latin America & Caribbean,Upper middle income,352810000000,50339443
CYP,Cyprus,5/21/2020,923,1,17,0,561,45,Europe,High income,26348000000,1179551
BOL,Bolivia,3/24/2020,29,2,0,0,0,0,Latin America & Caribbean,Lower middle income,47052000000,11513100
BRN,Brunei,3/18/2020,68,12,0,0,0,0,East Asia & Pacific,High income,14281000000,433285
BRN,Brunei,4/16/2020,136,0,1,0,108,0,East Asia & Pacific,High income,14281000000,433285
BFA,Burkina Faso,5/7/2020,736,7,48,0,562,7,Sub-Saharan Africa,Low income,16266000000,20321378
CRI,Costa Rica,3/7/2020,1,0,0,0,0,0,Latin America & Caribbean,Upper middle income,63460000000,5047561
CRI,Costa Rica,4/8/2020,502,19,3,1,29,5,Latin America & Caribbean,Upper middle income,63460000000,5047561
FIN,Finland,5/2/2020,5176,125,220,2,3000,0,Europe,High income,289243000000,5532156
HTI,Haiti,5/3/2020,88,3,9,1,10,0,Latin America & Caribbean,Low income,9648000000,11263770
ZAF,South Africa,4/17/2020,2783,178,50,2,903,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
LKA,Sri Lanka,3/3/2020,1,0,0,0,1,0,South Asia,Upper middle income,89942000000,21323733
BIH,Bosnia and Herzegovina,4/7/2020,764,90,33,4,68,21,Europe,Upper middle income,21343000000,3301000
BIH,Bosnia and Herzegovina,4/13/2020,1037,28,39,0,206,13,Europe,Upper middle income,21343000000,3301000
EGY,Egypt,3/29/2020,609,33,40,4,132,11,Middle East & North Africa,Lower middle income,331360000000,100388073
EGY,Egypt,4/27/2020,4782,248,337,20,1236,60,Middle East & North Africa,Lower middle income,331360000000,100388073
GRC,Greece,2/28/2020,4,1,0,0,0,0,Europe,High income,230500000000,10473455
MMR,Burma,5/26/2020,206,3,6,0,124,1,East Asia & Pacific,Lower middle income,71403000000,54045420
MMR,Burma,5/29/2020,207,1,6,0,130,4,East Asia & Pacific,Lower middle income,71403000000,54045420
NZL,New Zealand,3/19/2020,28,8,0,0,0,0,East Asia & Pacific,High income,224943000000,4783063
NZL,New Zealand,4/26/2020,1469,0,19,1,1180,38,East Asia & Pacific,High income,224943000000,4783063
NIC,Nicaragua,5/11/2020,16,0,5,0,7,0,Latin America & Caribbean,Lower middle income,12459000000,6545502
CHE,Switzerland,3/1/2020,27,9,0,0,0,0,Europe,High income,740702000000,8591365
CHE,Switzerland,3/24/2020,9877,1082,122,2,131,0,Europe,High income,740702000000,8591365
CHE,Switzerland,3/27/2020,12928,1117,231,40,1530,1399,Europe,High income,740702000000,8591365
LBY,Libya,4/25/2020,61,0,2,0,18,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LBY,Libya,5/1/2020,63,2,3,0,18,0,Middle East & North Africa,Upper middle income,50424000000,6777452
LBY,Libya,5/30/2020,130,12,5,0,50,9,Middle East & North Africa,Upper middle income,50424000000,6777452
LBY,Libya,6/2/2020,182,14,5,0,52,0,Middle East & North Africa,Upper middle income,50424000000,6777452
HND,Honduras,3/30/2020,139,29,7,4,3,0,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,4/2/2020,219,47,14,4,3,0,Latin America & Caribbean,Lower middle income,25560000000,9746117
KGZ,Kyrgyzstan,4/6/2020,216,69,4,3,33,24,Central Asia,Lower middle income,8781000000,6415850
GNQ,Guinea,5/11/2020,2146,0,11,0,714,0,Sub-Saharan Africa,Low income,13603000000,12771246
GNB,Guinea-Bissau,5/8/2020,594,30,2,0,25,0,Sub-Saharan Africa,Low income,1669000000,1920922
ERI,Eritrea,4/16/2020,35,0,0,0,0,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,5/18/2020,39,0,0,0,39,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,5/21/2020,39,0,0,0,39,0,Sub-Saharan Africa,Low income,8116000000,3497117
GHA,Ghana,4/12/2020,566,158,8,0,4,0,Sub-Saharan Africa,Lower middle income,72264000000,28833629
OMN,Oman,4/21/2020,1508,98,8,1,238,0,Middle East & North Africa,High income,84158000000,4974986
PAK,Pakistan,5/9/2020,28736,2301,636,37,7809,279,South Asia,Lower middle income,282506007859,216565318
PNG,Papua New Guinea,4/3/2020,1,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
PRT,Portugal,5/3/2020,25282,92,1043,20,1689,18,Europe,High income,249912000000,10226187
MDA,Moldova,4/16/2020,2154,105,54,8,235,64,Europe,Lower middle income,12793000000,4043263
NZL,New Zealand,4/20/2020,1440,9,12,0,974,62,East Asia & Pacific,High income,224943000000,4783063
SGP,Singapore,5/22/2020,30426,614,23,0,12995,878,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,5/25/2020,31960,344,23,0,15738,862,East Asia & Pacific,High income,391875000000,5804337
KOR,"Korea, South",4/27/2020,10752,14,244,1,8854,90,East Asia & Pacific,High income,1744360000000,51225308
BGD,Bangladesh,4/24/2020,4689,503,131,4,112,4,South Asia,Lower middle income,343279000000,163046161
CUB,Cuba,3/18/2020,7,2,1,1,0,0,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,3/24/2020,48,8,1,0,1,1,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,4/19/2020,1035,49,34,2,255,28,Latin America & Caribbean,Upper middle income,89688700000,11333483
CUB,Cuba,4/22/2020,1189,52,40,2,341,32,Latin America & Caribbean,Upper middle income,89688700000,11333483
ESY,Estonia,5/4/2020,1703,3,55,0,259,0,Europe,High income,33235000000,1325648
ESY,Estonia,6/2/2020,1870,0,68,0,1632,7,Europe,High income,33235000000,1325648
MUS,Mauritius,5/7/2020,332,0,10,0,320,0,Sub-Saharan Africa,Upper middle income,15757000000,1198575
TTO,Trinidad and Tobago,3/30/2020,82,4,3,0,1,0,Latin America & Caribbean,High income,23235000000,1394973
TTO,Trinidad and Tobago,4/2/2020,94,4,5,0,1,0,Latin America & Caribbean,High income,23235000000,1394973
DNK,Denmark,5/27/2020,11680,53,565,2,10304,62,Europe,High income,364546000000,5771876
CYP,Cyprus,3/21/2020,84,17,0,0,0,0,Europe,High income,26348000000,1179551
CYP,Cyprus,4/19/2020,767,6,12,0,81,2,Europe,High income,26348000000,1179551
CYP,Cyprus,4/13/2020,662,29,12,1,65,0,Europe,High income,26348000000,1179551
JAM,Jamaica,4/19/2020,173,10,5,0,27,2,Latin America & Caribbean,Upper middle income,16717000000,2948279
JAM,Jamaica,4/25/2020,305,17,7,0,28,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
COL,Colombia,3/20/2020,128,26,0,0,1,0,Latin America & Caribbean,Upper middle income,352810000000,50339443
CRI,Costa Rica,3/10/2020,9,0,0,0,0,0,Latin America & Caribbean,Upper middle income,63460000000,5047561
FIN,Finland,3/11/2020,59,19,0,0,1,0,Europe,High income,289243000000,5532156
FIN,Finland,4/6/2020,2176,249,27,0,300,0,Europe,High income,289243000000,5532156
FIN,Finland,5/8/2020,5738,65,260,5,4000,500,Europe,High income,289243000000,5532156
French Guiana,French Guiana,3/8/2020,5,0,0,0,0,0,Latin America & Caribbean,Upper middle income,NULL,NULL
LUX,Luxembourg,3/23/2020,875,77,8,0,6,0,Europe,High income,73693000000,615729
LUX,Luxembourg,4/24/2020,3695,30,85,2,3007,2279,Europe,High income,73693000000,615729
QAT,Qatar,4/30/2020,13409,845,10,0,1372,129,Middle East & North Africa,High income,204008000000,2832067
TCD,Chad,4/7/2020,10,1,0,0,2,2,Sub-Saharan Africa,Low income,12547000000,15946876
IRL,Ireland,3/9/2020,21,2,0,0,0,0,Europe,High income,405185000000,4882495
HND,Honduras,5/1/2020,804,33,75,4,112,33,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,5/7/2020,1685,224,105,6,154,22,Latin America & Caribbean,Lower middle income,25560000000,9746117
LBY,Libya,3/24/2020,1,1,0,0,0,0,Middle East & North Africa,Upper middle income,50424000000,6777452
NIU,North Macedonia,3/5/2020,1,0,0,0,0,0,Europe,Upper middle income,13700000000,2083459
NIU,North Macedonia,3/14/2020,14,0,0,0,1,0,Europe,Upper middle income,13700000000,2083459
GUY,Guyana,4/2/2020,19,0,4,2,0,0,Latin America & Caribbean,Upper middle income,4609000000,782766
BRN,Brunei,5/15/2020,141,0,1,0,135,1,East Asia & Pacific,High income,14281000000,433285
BRN,Brunei,5/21/2020,141,0,1,0,136,0,East Asia & Pacific,High income,14281000000,433285
BRN,Brunei,5/24/2020,141,0,1,0,137,1,East Asia & Pacific,High income,14281000000,433285
GNQ,Equatorial Guinea,5/24/2020,960,0,11,0,165,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
ERI,Eritrea,4/13/2020,34,0,0,0,0,0,Sub-Saharan Africa,Low income,8116000000,3497117
ERI,Eritrea,4/19/2020,39,0,0,0,3,0,Sub-Saharan Africa,Low income,8116000000,3497117
GNQ,Equatorial Guinea,4/16/2020,51,0,0,0,4,0,Sub-Saharan Africa,Upper middle income,12263000000,1355986
ISL,Iceland,5/1/2020,1798,1,10,0,1689,19,Europe,High income,26821000000,339031
ISL,Iceland,5/7/2020,1801,2,10,0,1755,5,Europe,High income,26821000000,339031
ISL,Iceland,5/4/2020,1799,0,10,0,1723,6,Europe,High income,26821000000,339031
ISL,Iceland,5/10/2020,1801,0,10,0,1773,0,Europe,High income,26821000000,339031
LBN,Lebanon,3/1/2020,10,6,0,0,0,0,Middle East & North Africa,Upper middle income,60620000000,6855713
LBN,Lebanon,4/2/2020,494,15,16,2,46,3,Middle East & North Africa,Upper middle income,60620000000,6855713
ARG,Argentina,3/6/2020,2,1,0,0,0,0,Latin America & Caribbean,Upper middle income,515353000000,44780677
GRC,Greece,3/28/2020,1061,95,32,4,52,0,Europe,High income,230500000000,10473455
LVA,Latvia,4/24/2020,784,6,12,1,267,134,Europe,High income,38102000000,1906743
LUX,Luxembourg,5/23/2020,3990,9,109,0,3758,10,Europe,High income,73693000000,615729
LUX,Luxembourg,3/26/2020,1453,120,9,1,6,0,Europe,High income,73693000000,615729
BLZ,Belize,5/16/2020,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
HRV,Croatia,2/28/2020,5,2,0,0,0,0,Europe,High income,64590000000,4130304
HRV,Croatia,3/28/2020,657,71,5,2,45,8,Europe,High income,64590000000,4130304
HRV,Croatia,3/31/2020,867,77,6,0,67,0,Europe,High income,64590000000,4130304
HRV,Croatia,4/20/2020,1881,10,47,0,771,62,Europe,High income,64590000000,4130304
HRV,Croatia,4/29/2020,2062,15,67,4,1288,56,Europe,High income,64590000000,4130304
TCD,Chad,4/13/2020,23,5,0,0,2,0,Sub-Saharan Africa,Low income,12547000000,15946876
NIC,Nicaragua,4/18/2020,9,0,2,1,6,2,Latin America & Caribbean,Lower middle income,12459000000,6545502
SGP,Singapore,1/27/2020,5,1,NULL,0,NULL,0,East Asia & Pacific,High income,391875000000,5804337
SGP,Singapore,3/22/2020,455,23,2,0,144,4,East Asia & Pacific,High income,391875000000,5804337
MDV,Maldives,3/30/2020,17,0,0,0,13,0,South Asia,Upper middle income,6213000000,530953
MDV,Maldives,4/28/2020,250,24,0,0,17,0,South Asia,Upper middle income,6213000000,530953
MDV,Maldives,5/4/2020,541,14,1,0,18,0,South Asia,Upper middle income,6213000000,530953
MDV,Maldives,5/24/2020,1371,58,4,0,144,16,South Asia,Upper middle income,6213000000,530953
MDV,Maldives,6/2/2020,1841,12,7,1,608,120,South Asia,Upper middle income,6213000000,530953
MLT,Malta,3/24/2020,110,3,0,0,2,0,Middle East & North Africa,High income,16338000000,440372
MLT,Malta,3/30/2020,156,5,0,0,2,0,Middle East & North Africa,High income,16338000000,440372
MLT,Malta,6/2/2020,620,1,9,0,554,17,Middle East & North Africa,High income,16338000000,440372
GBR,United Kingdom,2/1/2020,2,0,0,0,0,0,Europe,High income,2927080000000,67530172
